source,line,kind,token,target,status,semantics
submodules/yss-harness-dev-agent/scripts/lib/digital-human-roles.mjs,4,import-export,./lifecycle-registry.mjs,submodules/yss-harness-dev-agent/scripts/lib/lifecycle-registry.mjs,resolved-file,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/digital-human-roles.mjs,5,import-export,./skill-registry.mjs,submodules/yss-harness-dev-agent/scripts/lib/skill-registry.mjs,resolved-file,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/digital-human-roles.mjs,34,shell-source,=,,unresolved-literal,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/entry-alignment.mjs,1,import-export,node:fs,,external-module,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/entry-alignment.mjs,2,import-export,node:path,,external-module,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/entry-alignment.mjs,3,import-export,./harness-profile.mjs,submodules/yss-harness-dev-agent/scripts/lib/harness-profile.mjs,resolved-file,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/entry-alignment.mjs,4,import-export,./lifecycle-registry.mjs,submodules/yss-harness-dev-agent/scripts/lib/lifecycle-registry.mjs,resolved-file,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/entry-alignment.mjs,5,import-export,./skill-registry.mjs,submodules/yss-harness-dev-agent/scripts/lib/skill-registry.mjs,resolved-file,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/export-skills.mjs,1,import-export,node:crypto,,external-module,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/export-skills.mjs,2,import-export,node:fs,,external-module,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/export-skills.mjs,3,import-export,node:os,,external-module,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/export-skills.mjs,4,import-export,node:path,,external-module,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/export-skills.mjs,5,import-export,node:url,,external-module,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/export-skills.mjs,173,scripts-literal,scripts/export-yss-skills,submodules/yss-harness-dev-agent/scripts/export-yss-skills,resolved-file,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/frontend-delivery-boundary.mjs,1,import-export,./harness-execution-scope.mjs,submodules/yss-harness-dev-agent/scripts/lib/harness-execution-scope.mjs,resolved-file,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/frontend-delivery-boundary.mjs,2,import-export,node:fs,,external-module,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/frontend-delivery-boundary.mjs,3,import-export,node:path,,external-module,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/frontend-delivery-boundary.mjs,4,import-export,node:child_process,,external-module,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/frontend-delivery-boundary.mjs,5,import-export,./strategic-handoff-io.mjs,submodules/yss-harness-dev-agent/scripts/lib/strategic-handoff-io.mjs,resolved-file,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/frontend-delivery-boundary.mjs,41,scripts-literal,scripts/verify-frontend-delivery,submodules/yss-harness-dev-agent/scripts/verify-frontend-delivery,resolved-file,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/frontend-delivery.mjs,1,import-export,node:fs,,external-module,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/frontend-delivery.mjs,2,import-export,node:path,,external-module,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/frontend-delivery.mjs,3,import-export,./backend-delivery.mjs,submodules/yss-harness-dev-agent/scripts/lib/backend-delivery.mjs,resolved-file,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/frontend-delivery.mjs,4,import-export,./strategic-handoff.mjs,submodules/yss-harness-dev-agent/scripts/lib/strategic-handoff.mjs,resolved-file,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/frontend-delivery.mjs,5,import-export,./strategic-handoff-consumption.mjs,submodules/yss-harness-dev-agent/scripts/lib/strategic-handoff-consumption.mjs,resolved-file,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/frontend-delivery.mjs,6,import-export,./strategic-handoff-io.mjs,submodules/yss-harness-dev-agent/scripts/lib/strategic-handoff-io.mjs,resolved-file,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/git-submodule-fixtures.mjs,1,import-export,node:fs,,external-module,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/git-submodule-fixtures.mjs,2,import-export,node:os,,external-module,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/git-submodule-fixtures.mjs,3,import-export,node:path,,external-module,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/git-submodule-fixtures.mjs,4,import-export,node:child_process,,external-module,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/harness-execution-scope.mjs,1,import-export,node:fs,,external-module,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/harness-execution-scope.mjs,2,import-export,node:path,,external-module,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/harness-execution-scope.mjs,3,import-export,./strategic-handoff-io.mjs,submodules/yss-harness-dev-agent/scripts/lib/strategic-handoff-io.mjs,resolved-file,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/harness-profile.mjs,1,import-export,node:fs,,external-module,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/harness-profile.mjs,2,import-export,node:path,,external-module,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/harness-profile.mjs,3,import-export,../vendor/yaml.mjs,submodules/yss-harness-dev-agent/scripts/vendor/yaml.mjs,resolved-file,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/harness-profile.mjs,4,import-export,./digital-human-roles.mjs,submodules/yss-harness-dev-agent/scripts/lib/digital-human-roles.mjs,resolved-file,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/harness-profile.mjs,5,import-export,./lifecycle-registry.mjs,submodules/yss-harness-dev-agent/scripts/lib/lifecycle-registry.mjs,resolved-file,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/harness-profile.mjs,6,import-export,./repository-mode.mjs,submodules/yss-harness-dev-agent/scripts/lib/repository-mode.mjs,resolved-file,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/harness-profile.mjs,47,shell-source,=,,unresolved-literal,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/implementation-contract-compiler.mjs,1,import-export,./technical-design-boundary.mjs,submodules/yss-harness-dev-agent/scripts/lib/technical-design-boundary.mjs,resolved-file,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/implementation-contract-compiler.mjs,2,import-export,./harness-execution-scope.mjs,submodules/yss-harness-dev-agent/scripts/lib/harness-execution-scope.mjs,resolved-file,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/implementation-contract-compiler.mjs,3,import-export,node:crypto,,external-module,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/implementation-contract-compiler.mjs,4,import-export,node:fs,,external-module,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/implementation-contract-compiler.mjs,5,import-export,node:path,,external-module,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/implementation-contract-compiler.mjs,6,import-export,../vendor/yaml.mjs,submodules/yss-harness-dev-agent/scripts/vendor/yaml.mjs,resolved-file,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/implementation-contract-compiler.mjs,7,import-export,./skill-registry.mjs,submodules/yss-harness-dev-agent/scripts/lib/skill-registry.mjs,resolved-file,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/implementation-contract-compiler.mjs,8,import-export,./skill-supply-chain.mjs,submodules/yss-harness-dev-agent/scripts/lib/skill-supply-chain.mjs,resolved-file,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/implementation-contract-compiler.mjs,9,import-export,./backend-architecture.mjs,submodules/yss-harness-dev-agent/scripts/lib/backend-architecture.mjs,resolved-file,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/implementation-contract-compiler.mjs,10,import-export,./frontend-delivery-boundary.mjs,submodules/yss-harness-dev-agent/scripts/lib/frontend-delivery-boundary.mjs,resolved-file,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/instance-distribution.mjs,1,import-export,node:fs,,external-module,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/instance-distribution.mjs,2,import-export,node:path,,external-module,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/instance-distribution.mjs,3,import-export,./lifecycle-registry.mjs,submodules/yss-harness-dev-agent/scripts/lib/lifecycle-registry.mjs,resolved-file,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/instance-distribution.mjs,4,import-export,./harness-profile.mjs,submodules/yss-harness-dev-agent/scripts/lib/harness-profile.mjs,resolved-file,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/instance-distribution.mjs,5,import-export,./repository-mode.mjs,submodules/yss-harness-dev-agent/scripts/lib/repository-mode.mjs,resolved-file,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/json-schema.mjs,1,import-export,node:fs,,external-module,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/json-schema.mjs,2,import-export,node:child_process,,external-module,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/json-schema.mjs,3,import-export,node:path,,external-module,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/lifecycle-registry.mjs,1,import-export,node:crypto,,external-module,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/lifecycle-registry.mjs,2,import-export,node:fs,,external-module,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/lifecycle-registry.mjs,3,import-export,node:path,,external-module,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/lifecycle-registry.mjs,4,import-export,node:url,,external-module,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/lifecycle-registry.mjs,5,import-export,../vendor/yaml.mjs,submodules/yss-harness-dev-agent/scripts/vendor/yaml.mjs,resolved-file,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/lifecycle-registry.mjs,19,shell-source,=,,unresolved-literal,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/lifecycle-registry.mjs,176,scripts-literal,scripts/generate-lifecycle-artifacts,submodules/yss-harness-dev-agent/scripts/generate-lifecycle-artifacts,resolved-file,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/lifecycle-transition.mjs,1,import-export,./frontend-delivery-boundary.mjs,submodules/yss-harness-dev-agent/scripts/lib/frontend-delivery-boundary.mjs,resolved-file,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/maintenance-intensity.mjs,1,import-export,node:fs,,external-module,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/maintenance-intensity.mjs,2,import-export,node:path,,external-module,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/maintenance-intensity.mjs,3,import-export,node:url,,external-module,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/maintenance-intensity.mjs,4,import-export,../vendor/yaml.mjs,submodules/yss-harness-dev-agent/scripts/vendor/yaml.mjs,resolved-file,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/maintenance-intensity.mjs,5,import-export,./maintenance-review.mjs,submodules/yss-harness-dev-agent/scripts/lib/maintenance-review.mjs,resolved-file,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/maintenance-review.mjs,1,import-export,node:crypto,,external-module,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/maintenance-review.mjs,2,import-export,node:fs,,external-module,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/maintenance-review.mjs,3,import-export,node:path,,external-module,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/maintenance-review.mjs,4,import-export,node:url,,external-module,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/maintenance-review.mjs,5,import-export,../vendor/yaml.mjs,submodules/yss-harness-dev-agent/scripts/vendor/yaml.mjs,resolved-file,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/maintenance-review.mjs,6,import-export,./json-schema.mjs,submodules/yss-harness-dev-agent/scripts/lib/json-schema.mjs,resolved-file,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/maintenance-review.mjs,7,import-export,./task-package-schema.mjs,submodules/yss-harness-dev-agent/scripts/lib/task-package-schema.mjs,resolved-file,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/repository-mode.mjs,1,import-export,node:fs,,external-module,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/repository-mode.mjs,2,import-export,node:path,,external-module,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/repository-mode.mjs,3,import-export,../vendor/yaml.mjs,submodules/yss-harness-dev-agent/scripts/vendor/yaml.mjs,resolved-file,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/repository-mode.mjs,10,shell-source,=,,unresolved-literal,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/repository-scope-policy.mjs,1,import-export,node:fs,,external-module,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/repository-scope-policy.mjs,2,import-export,node:path,,external-module,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/repository-scope-policy.mjs,3,import-export,node:child_process,,external-module,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/repository-scope-policy.mjs,4,import-export,./implementation-path-policy.mjs,submodules/yss-harness-dev-agent/scripts/lib/implementation-path-policy.mjs,resolved-file,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/scenario-checks.mjs,1,import-export,node:fs,,external-module,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/scenario-checks.mjs,2,import-export,node:path,,external-module,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/scenario-checks.mjs,3,import-export,node:url,,external-module,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/scenario-checks.mjs,4,import-export,node:child_process,,external-module,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/scenario-checks.mjs,5,import-export,../vendor/yaml.mjs,submodules/yss-harness-dev-agent/scripts/vendor/yaml.mjs,resolved-file,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/scenario-checks.mjs,6,import-export,./lifecycle-transition.mjs,submodules/yss-harness-dev-agent/scripts/lib/lifecycle-transition.mjs,resolved-file,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/scenario-checks.mjs,7,import-export,./digital-human-roles.mjs,submodules/yss-harness-dev-agent/scripts/lib/digital-human-roles.mjs,resolved-file,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/scenario-checks.mjs,58,scripts-literal,.agents/skills/yss-ddd-scaffold-generator/scripts/generate_scaffold.mjs,submodules/yss-harness-dev-agent/.agents/skills/yss-ddd-scaffold-generator/scripts/generate_scaffold.mjs,resolved-file,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/scenario-checks.mjs,78,scripts-literal,scripts/verify-yss-dto-openapi-profile,submodules/yss-harness-dev-agent/scripts/verify-yss-dto-openapi-profile,resolved-file,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/scenario-checks.mjs,90,scripts-literal,scripts/verify-lifecycle-registry,submodules/yss-harness-dev-agent/scripts/verify-lifecycle-registry,resolved-file,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/scenario-checks.mjs,108,scripts-literal,scripts/verify-yss-dto-openapi-profile,submodules/yss-harness-dev-agent/scripts/verify-yss-dto-openapi-profile,resolved-file,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/skill-governance.mjs,1,import-export,node:fs,,external-module,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/skill-governance.mjs,2,import-export,node:path,,external-module,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/skill-governance.mjs,3,import-export,node:url,,external-module,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/skill-governance.mjs,4,import-export,./skill-registry.mjs,submodules/yss-harness-dev-agent/scripts/lib/skill-registry.mjs,resolved-file,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/skill-registry.mjs,1,import-export,node:fs,,external-module,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/skill-registry.mjs,2,import-export,node:path,,external-module,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/skill-registry.mjs,3,import-export,../vendor/yaml.mjs,submodules/yss-harness-dev-agent/scripts/vendor/yaml.mjs,resolved-file,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/skill-registry.mjs,4,import-export,./skill-supply-chain.mjs,submodules/yss-harness-dev-agent/scripts/lib/skill-supply-chain.mjs,resolved-file,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/skill-registry.mjs,25,shell-source,=,,unresolved-literal,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/skill-supply-chain.mjs,1,import-export,node:crypto,,external-module,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/skill-supply-chain.mjs,2,import-export,node:fs,,external-module,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/skill-supply-chain.mjs,3,import-export,node:child_process,,external-module,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/skill-supply-chain.mjs,4,import-export,node:path,,external-module,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/skill-supply-chain.mjs,5,import-export,node:url,,external-module,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/skill-supply-chain.mjs,41,scripts-literal,scripts/update-skill-lock,submodules/yss-harness-dev-agent/scripts/update-skill-lock,resolved-file,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/skill-supply-chain.mjs,153,scripts-literal,scripts/update-skill-lock,submodules/yss-harness-dev-agent/scripts/update-skill-lock,resolved-file,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/skill-supply-chain.mjs,167,scripts-literal,scripts/update-skill-lock,submodules/yss-harness-dev-agent/scripts/update-skill-lock,resolved-file,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/skill-supply-chain.mjs,169,scripts-literal,scripts/update-skill-lock,submodules/yss-harness-dev-agent/scripts/update-skill-lock,resolved-file,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/strategic-handoff-consumption.mjs,1,import-export,node:fs,,external-module,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/strategic-handoff-consumption.mjs,2,import-export,node:path,,external-module,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/strategic-handoff-consumption.mjs,3,import-export,node:child_process,,external-module,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/strategic-handoff-consumption.mjs,4,import-export,./strategic-handoff.mjs,submodules/yss-harness-dev-agent/scripts/lib/strategic-handoff.mjs,resolved-file,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/strategic-handoff-consumption.mjs,5,import-export,./strategic-handoff-io.mjs,submodules/yss-harness-dev-agent/scripts/lib/strategic-handoff-io.mjs,resolved-file,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/strategic-handoff-consumption.mjs,6,import-export,./strategic-handoff-design-targets.mjs,submodules/yss-harness-dev-agent/scripts/lib/strategic-handoff-design-targets.mjs,resolved-file,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/strategic-handoff-consumption.mjs,7,import-export,./context-contract.mjs,submodules/yss-harness-dev-agent/scripts/lib/context-contract.mjs,resolved-file,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/strategic-handoff-consumption.mjs,26,scripts-literal,scripts/verify-context-reconciliation,submodules/yss-harness-dev-agent/scripts/verify-context-reconciliation,resolved-file,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/strategic-handoff-design-targets.mjs,1,import-export,./strategic-handoff-io.mjs,submodules/yss-harness-dev-agent/scripts/lib/strategic-handoff-io.mjs,resolved-file,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/strategic-handoff-io.mjs,1,import-export,node:crypto,,external-module,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/strategic-handoff-io.mjs,2,import-export,node:fs,,external-module,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/strategic-handoff-io.mjs,3,import-export,node:path,,external-module,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/strategic-handoff-io.mjs,4,import-export,node:child_process,,external-module,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/strategic-handoff-io.mjs,5,import-export,node:url,,external-module,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/strategic-handoff-io.mjs,6,import-export,../vendor/yaml.mjs,submodules/yss-harness-dev-agent/scripts/vendor/yaml.mjs,resolved-file,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/strategic-handoff-io.mjs,59,scripts-literal,scripts/lib/strategic-handoff-zip.py,submodules/yss-harness-dev-agent/scripts/lib/strategic-handoff-zip.py,resolved-file,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/strategic-handoff-rules.mjs,1,import-export,./strategic-handoff-io.mjs,submodules/yss-harness-dev-agent/scripts/lib/strategic-handoff-io.mjs,resolved-file,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/strategic-handoff.mjs,1,import-export,node:fs,,external-module,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/strategic-handoff.mjs,2,import-export,node:path,,external-module,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/strategic-handoff.mjs,3,import-export,node:os,,external-module,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/strategic-handoff.mjs,4,import-export,./strategic-handoff-io.mjs,submodules/yss-harness-dev-agent/scripts/lib/strategic-handoff-io.mjs,resolved-file,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/strategic-handoff.mjs,5,import-export,./context-contract.mjs,submodules/yss-harness-dev-agent/scripts/lib/context-contract.mjs,resolved-file,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/strategic-handoff.mjs,6,import-export,./digital-human-roles.mjs,submodules/yss-harness-dev-agent/scripts/lib/digital-human-roles.mjs,resolved-file,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/strategic-handoff.mjs,7,import-export,./approval-record.mjs,submodules/yss-harness-dev-agent/scripts/lib/approval-record.mjs,resolved-file,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/strategic-handoff.mjs,8,import-export,./strategic-handoff-io.mjs,submodules/yss-harness-dev-agent/scripts/lib/strategic-handoff-io.mjs,resolved-file,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/strategic-handoff.mjs,9,import-export,../../.agents/skills/yss-prototype-stage/scripts/visual-baseline-contract.mjs,submodules/yss-harness-dev-agent/.agents/skills/yss-prototype-stage/scripts/visual-baseline-contract.mjs,resolved-file,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/strategic-handoff.mjs,9,scripts-literal,../../.agents/skills/yss-prototype-stage/scripts/visual-baseline-contract.mjs,submodules/yss-harness-dev-agent/.agents/skills/yss-prototype-stage/scripts/visual-baseline-contract.mjs,resolved-file,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/strategic-handoff.mjs,10,import-export,./strategic-handoff-rules.mjs,submodules/yss-harness-dev-agent/scripts/lib/strategic-handoff-rules.mjs,resolved-file,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/strategic-handoff.mjs,19,scripts-literal,scripts/lib/user-decision.mjs,submodules/yss-harness-dev-agent/scripts/lib/user-decision.mjs,resolved-file,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/strategic-handoff.mjs,20,require-import-call,./user-decision.mjs,submodules/yss-harness-dev-agent/scripts/lib/user-decision.mjs,resolved-file,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/task-package-schema.mjs,1,import-export,node:path,,external-module,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/task-package-schema.mjs,2,import-export,./lifecycle-registry.mjs,submodules/yss-harness-dev-agent/scripts/lib/lifecycle-registry.mjs,resolved-file,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/task-package-schema.mjs,3,import-export,./json-schema.mjs,submodules/yss-harness-dev-agent/scripts/lib/json-schema.mjs,resolved-file,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/task-package.mjs,1,import-export,./harness-execution-scope.mjs,submodules/yss-harness-dev-agent/scripts/lib/harness-execution-scope.mjs,resolved-file,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/task-package.mjs,2,import-export,./frontend-delivery-boundary.mjs,submodules/yss-harness-dev-agent/scripts/lib/frontend-delivery-boundary.mjs,resolved-file,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/task-package.mjs,3,import-export,node:fs,,external-module,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/task-package.mjs,4,import-export,node:path,,external-module,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/task-package.mjs,5,import-export,../vendor/yaml.mjs,submodules/yss-harness-dev-agent/scripts/vendor/yaml.mjs,resolved-file,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/task-package.mjs,6,import-export,./digital-human-roles.mjs,submodules/yss-harness-dev-agent/scripts/lib/digital-human-roles.mjs,resolved-file,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/task-package.mjs,7,import-export,./lifecycle-registry.mjs,submodules/yss-harness-dev-agent/scripts/lib/lifecycle-registry.mjs,resolved-file,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/task-package.mjs,8,import-export,./maintenance-intensity.mjs,submodules/yss-harness-dev-agent/scripts/lib/maintenance-intensity.mjs,resolved-file,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/task-package.mjs,9,import-export,./lifecycle-transition.mjs,submodules/yss-harness-dev-agent/scripts/lib/lifecycle-transition.mjs,resolved-file,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/task-package.mjs,10,import-export,./task-package-schema.mjs,submodules/yss-harness-dev-agent/scripts/lib/task-package-schema.mjs,resolved-file,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/technical-design-boundary.mjs,1,import-export,node:path,,external-module,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/technical-design-boundary.mjs,2,import-export,node:fs,,external-module,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/technical-design-boundary.mjs,3,import-export,node:child_process,,external-module,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/technical-design-boundary.mjs,4,import-export,./strategic-handoff-io.mjs,submodules/yss-harness-dev-agent/scripts/lib/strategic-handoff-io.mjs,resolved-file,lexical-reference-candidate
submodules/yss-harness-dev-agent/scripts/lib/technical-design-boundary.mjs,19,scripts-literal,.agents/skills/yss-technical-design/scripts/validate-technical-design.mjs,submodules/yss-harness-dev-agent/.agents/skills/yss-technical-design/scripts/validate-technical-design.mjs,resolved-file,lexical-reference-candidate
